,condition_1,condition_2,score,cell_type,p_value_mean,p_value_adj_mean,statistic_mean,p_value_median,p_value_adj_median,statistic_median,p_value_spread,p_value_adj_spread,statistic_spread
0,Eczema,T-Cell Lymphoma,local_homophily_5,Suprabasal keratinocytes,0.4993604946534642,82.39448161782158,839233.945,0.484340123957823,79.91612045304079,838235.5,0.9884203187839298,-0.43419085924920764,-756012.0029052228
0,Psoriasis,Eczema,egophily_1,Suprabasal keratinocytes,0.5145508490449286,84.90089009241325,1103984.75,0.5565246206825296,91.82656241261739,1101970.5,0.9909692683792927,-0.08246643140223442,-1010778.002485392
0,Psoriasis,Eczema,egophily_2,Suprabasal keratinocytes,0.4901772385159559,80.8792443551327,1106121.71,0.4457353542986534,73.54633345927782,1106890.25,0.9774913382717945,-1.4102225178664374,-992879.5079494308
0,Psoriasis,Eczema,egophily_3,Suprabasal keratinocytes,0.5132099080217696,84.67963482359201,1105060.885,0.543445905136579,89.66857434753555,1104950.25,0.9669123868392595,-2.8427056579179593,-1024434.5098582348
0,Psoriasis,Eczema,egophily_4,Suprabasal keratinocytes,0.4667045514327636,77.00625098640602,1104420.355,0.42937514149935485,70.84689834739356,1105261.75,0.9707227990795575,-0.9105886564979031,-1036381.5178057896
0,Psoriasis,Eczema,egophily_5,Suprabasal keratinocytes,0.4854170937103826,80.0938204622131,1105441.68,0.4870983729842844,80.37123154240692,1103459.0,0.9791353441801742,0.7590871876989315,-1025451.0195228987
0,Psoriasis,T-Cell Lymphoma,egophily_1,Suprabasal keratinocytes,0.47993685634012606,79.1895812961208,1301796.705,0.47458292910238403,78.30618330189337,1303232.75,0.9424653904697713,0.516469826433509,-1212690.5549370756
0,Psoriasis,T-Cell Lymphoma,egophily_2,Suprabasal keratinocytes,0.4656802034032762,76.83723356154057,1307741.18,0.43117059603148805,71.14314834519553,1309699.25,0.9802345318775592,-0.7000955421845466,-1229473.009519553
0,Psoriasis,T-Cell Lymphoma,egophily_3,Suprabasal keratinocytes,0.447392820197593,73.81981533260284,1307657.2,0.4050008134104593,66.8251342127258,1305556.75,0.9943926951632541,0.24151297664496152,-1225390.501016575
0,Psoriasis,T-Cell Lymphoma,egophily_4,Suprabasal keratinocytes,0.48965650774099456,80.7933237772641,1307861.31,0.46564753793136016,76.83184375867444,1310052.25,0.9863385095348193,-0.06219647237355175,-1222908.0072679846
0,Psoriasis,T-Cell Lymphoma,egophily_5,Suprabasal keratinocytes,0.48608016434184753,80.20322711640485,1308368.585,0.45521615710518487,75.11066592235551,1308826.0,0.9933026903952862,0.0957275475682332,-1223923.5012242903
0,Eczema,T-Cell Lymphoma,egophily_1,Suprabasal keratinocytes,0.5004280485958246,82.57062801831107,841407.84,0.5533153533608933,91.2970333045474,838297.25,0.977459897653691,-0.1566124389531255,-783397.0156250271
0,Eczema,T-Cell Lymphoma,egophily_2,Suprabasal keratinocytes,0.4763504955141212,78.59783175983,843635.24,0.44190398957132826,72.91415827926917,843476.0,0.9533364092015191,-1.950974639460251,-774817.028954377
0,Eczema,T-Cell Lymphoma,egophily_3,Suprabasal keratinocytes,0.5113567732694156,84.37386758945357,844213.68,0.5328472682780875,87.91979926588444,844244.5,0.9858054377676689,-0.9338264520752688,-782733.0024894897
0,Eczema,T-Cell Lymphoma,egophily_4,Suprabasal keratinocytes,0.5024100779676283,82.89766286465868,844835.385,0.5129567742601839,84.63786775293036,844673.75,0.9725849718339636,-0.7123975414704863,-771251.0171407446
0,Eczema,T-Cell Lymphoma,egophily_5,Suprabasal keratinocytes,0.5046851075433242,83.27304274464848,844382.385,0.4969505834917446,81.99684627613786,843305.25,0.9701133223290381,-0.16015788264723818,-768710.5229947801
0,Psoriasis,Eczema,local_entropy_1,T-cells,0.445681456899891,73.53744038848203,33232715.875,0.4421153657687208,72.94903535183894,33179633.5,0.9921318953939916,0.8893459371478293,-32314541.00724136
0,Psoriasis,Eczema,local_entropy_2,T-cells,0.4541331829293822,74.93197518334804,33232520.715,0.4013049024620351,66.2153089062358,33232857.0,0.988964974662781,0.5569750865005824,-32320357.50840094
0,Psoriasis,Eczema,local_entropy_3,T-cells,0.40379698326926566,66.62650223942883,33248600.74,0.33755629156793676,55.696788108709576,33222307.25,0.9676587456819754,-0.5060843038630589,-32214701.023355015
0,Psoriasis,Eczema,local_entropy_4,T-cells,0.4544526147086134,74.98468142692121,33246875.66,0.4151018059437632,68.49179798072093,33203037.25,0.9681540920864673,0.24947918250960655,-32470081.527463745
0,Psoriasis,Eczema,local_entropy_5,T-cells,0.4631872738900739,76.4259001918622,33243114.855,0.43241756964979755,71.3488989922166,33183631.25,0.9916368268588045,0.6140792050844803,-32397840.00606099
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,T-cells,0.4969136901984198,81.99075888273927,39288128.425,0.49097904370565393,81.0115422114329,39281003.0,0.9874731952313475,0.3306856652796858,-38128770.008522004
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,T-cells,0.5181679660787426,85.49771440299257,39299593.24,0.5052446460413605,83.36536659682449,39319145.0,0.9833116676479179,-1.2859503351660984,-38511455.00285137
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,T-cells,0.4614517173016141,76.13953335476634,39304182.535,0.45224083318826913,74.61973747606442,39331593.25,0.9689783144534806,-0.08641193161303218,-38261430.02458638
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,T-cells,0.5058329462320317,83.46243612828525,39308223.895,0.5122960928011668,84.52885531219252,39293416.25,0.989897895711681,0.6608628473796454,-38139947.50809579
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,T-cells,0.49572146295581815,81.79404138770998,39298159.475,0.5155052209257417,85.05836145274739,39284744.5,0.9873353542048107,0.6180519348911371,-37987496.51041292
0,Eczema,T-Cell Lymphoma,local_entropy_1,T-cells,0.5006275091409137,82.60353900825078,25385506.085,0.5212255199243763,86.0022107875221,25356205.0,0.9814553878974,-0.664579356349187,-24617093.008507814
0,Eczema,T-Cell Lymphoma,local_entropy_2,T-cells,0.503290950554145,83.04300684143392,25393322.865,0.5240504376256997,86.46832220824045,25367084.5,0.9798954444217897,-0.6582478559136493,-24593954.510115877
0,Eczema,T-Cell Lymphoma,local_entropy_3,T-cells,0.4628788138567539,76.3750042863644,25383667.22,0.45170658424330246,74.5315864001449,25384449.25,0.9868617955678218,0.4181395144208585,-24607947.009670384
0,Eczema,T-Cell Lymphoma,local_entropy_4,T-cells,0.49271963634606,81.29873999709989,25387189.95,0.48123689817304954,79.40408819855318,25383825.5,0.9920948082095719,0.6622201077907753,-24650851.50589376
0,Eczema,T-Cell Lymphoma,local_entropy_5,T-cells,0.4772411570902172,78.74479091988584,25383539.215,0.4609925141991834,76.06376484286527,25404331.0,0.9767600202221756,-2.3918284881559653,-24742796.002699807
0,Psoriasis,Eczema,local_homophily_1,T-cells,0.4783875347382676,78.93394323181417,33185254.36,0.4795445153480635,79.1248450324305,33223069.25,0.980896292446071,-1.7490556643415107,-32275914.00245766
0,Psoriasis,Eczema,local_homophily_2,T-cells,0.5249929181543374,86.62383149546565,33177163.97,0.5639035718499061,93.04408935523452,33228018.75,0.9854029581326025,-0.655359065706064,-32214300.504592396
0,Psoriasis,Eczema,local_homophily_3,T-cells,0.44783031968941556,73.8920027487536,33155141.495,0.39992386856552176,65.98743831331109,33169055.0,0.9947678363748739,0.8160068215061712,-32236788.004142158
0,Psoriasis,Eczema,local_homophily_4,T-cells,0.46819812739364325,77.25269101995113,33159603.095,0.46451578470072763,76.64510447562006,33177007.25,0.9784085830662129,0.9226410657736198,-32253210.52125137
0,Psoriasis,Eczema,local_homophily_5,T-cells,0.4788151486976986,79.00449953512026,33168095.655,0.4778644306586664,78.84763105867995,33226147.5,0.995722221927899,0.9384534169434428,-32327220.50392858
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,T-cells,0.5265745901691405,86.88480737790819,39159455.305,0.5295465686450354,87.37518382643084,39172464.25,0.9828144887921604,-1.7262151448586107,-38197198.000667036
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,T-cells,0.5358334773441915,88.4125237617916,39178649.37,0.533026141259143,87.94931330775862,39148854.75,0.984662741604375,0.516878792437057,-37949318.512484916
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,T-cells,0.50459778821387,83.25863505528856,39184160.935,0.49669726434574174,81.9550486170474,39153912.5,0.9850063082949502,0.29563272195605017,-37990381.51079019
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,T-cells,0.48774818706555345,80.47845086581631,39197148.88,0.48498269296420027,80.02214433909305,39188177.5,0.9931045943686455,0.6640424096554158,-38006905.00488893
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,T-cells,0.5026919499535447,82.94417174233492,39221629.425,0.4785119820552832,78.95447703912174,39266379.25,0.9939232328822392,0.10979125427448289,-38119964.00068572
0,Eczema,T-Cell Lymphoma,local_homophily_1,T-cells,0.4682917234756602,77.26813437348393,25338217.495,0.4519102901742813,74.56519787875641,25285778.75,0.9968312218746481,0.8118998373433488,-24441097.502041146
0,Eczema,T-Cell Lymphoma,local_homophily_2,T-cells,0.5203168116047612,85.85227391478561,25357172.285,0.5184413658212301,85.54282536050297,25372380.0,0.985100694420825,-0.6176660180441194,-24613819.00512634
0,Eczema,T-Cell Lymphoma,local_homophily_3,T-cells,0.5453671721451766,89.98558340395415,25377274.93,0.6113344026746972,100.87017644132506,25360166.25,0.9779221142687159,0.1571830400267069,-24201428.517073378
0,Eczema,T-Cell Lymphoma,local_homophily_4,T-cells,0.5086249047972207,83.92310929154141,25382388.785,0.5595570516810107,92.32691352736677,25383015.5,0.9480599535591787,-0.11500166073421758,-24221083.545457963
0,Eczema,T-Cell Lymphoma,local_homophily_5,T-cells,0.47946518921175224,79.11175621993914,25391692.065,0.47023768124981746,77.58921740621989,25384542.0,0.9785232900026771,-0.9788077525671453,-24271579.009541765
0,Psoriasis,Eczema,egophily_1,T-cells,0.5230230291476895,86.29879980936877,33199882.635,0.5229554886641237,86.2876556295804,33222615.25,0.9570737660365748,-0.9536811210176717,-32229664.03127529
0,Psoriasis,Eczema,egophily_2,T-cells,0.5351686573263155,88.30282845884204,33192360.605,0.5493235753446146,90.63838993186141,33176816.5,0.9885355306473045,0.5935140805188608,-32350252.5090558
0,Psoriasis,Eczema,egophily_3,T-cells,0.5558596600472612,91.71684390779811,33171216.16,0.5817343545464706,95.98616850016765,33163706.25,0.9925922713003402,0.22799265295985138,-32139078.002745535
0,Psoriasis,Eczema,egophily_4,T-cells,0.5503003105652418,90.79955124326489,33183322.36,0.5860279741189884,96.69461572963311,33187731.5,0.9940976397624425,0.5467949136030896,-32183706.503174905
0,Psoriasis,Eczema,egophily_5,T-cells,0.5405749034308276,89.19485906608655,33174910.34,0.5765441149213419,95.12977896202142,33179356.75,0.979444811914782,-0.6363034383916958,-32187931.510703065
0,Psoriasis,T-Cell Lymphoma,egophily_1,T-cells,0.4867181552058691,80.3084956089684,39175147.91,0.4699688653386932,77.54486278088439,39141936.25,0.987665289951063,-0.9246574635495436,-38161543.5006742
0,Psoriasis,T-Cell Lymphoma,egophily_2,T-cells,0.4864687194476652,80.26733870886474,39175438.085,0.46831237982610935,77.27154267130805,39146314.25,0.9776149341368441,-2.3671117340285166,-38168739.50199039
0,Psoriasis,T-Cell Lymphoma,egophily_3,T-cells,0.44247513341844913,73.00839701404412,39158299.985,0.41121216785450065,67.85000769599262,39139914.75,0.9731503401883064,0.36213656043636355,-38228558.523123965
0,Psoriasis,T-Cell Lymphoma,egophily_4,T-cells,0.4397234850650385,72.55437503573135,39187372.47,0.4199910616181737,69.29852516699866,39191265.25,0.9840994556862787,0.4143908477302216,-38196915.01242671
0,Psoriasis,T-Cell Lymphoma,egophily_5,T-cells,0.4588848639079306,75.71600254480855,39194057.335,0.4006962834389108,66.11488676742029,39226292.0,0.9947364057052959,0.43932642541245703,-38250645.00187695
0,Eczema,T-Cell Lymphoma,egophily_1,T-cells,0.5228714761474057,86.27379356432193,25337226.535,0.5204757477674736,85.87849838163314,25295402.0,0.9796170818948322,0.14576163100841888,-24645014.515298434
0,Eczema,T-Cell Lymphoma,egophily_2,T-cells,0.5089908779659456,83.98349486438099,25343853.66,0.5062223152108893,83.52668200979674,25338879.75,0.9938135048362555,0.527104276589167,-24437194.003340706
0,Eczema,T-Cell Lymphoma,egophily_3,T-cells,0.4943573413141619,81.5689613168367,25348973.11,0.5341089005775183,88.12796859529051,25313357.5,0.9949650357322017,0.7001356621633821,-24595519.003237225
0,Eczema,T-Cell Lymphoma,egophily_4,T-cells,0.4845035387851792,79.94308389955458,25357989.955,0.45781473237840326,75.53943084243653,25332836.25,0.9964568755865533,0.4846001180923627,-24667759.000422046
0,Eczema,T-Cell Lymphoma,egophily_5,T-cells,0.47290407854872746,78.02917296054002,25369436.975,0.46033500081135625,75.95527513387378,25365014.5,0.9943706400927502,0.7621337973102407,-24646841.00421328
0,Psoriasis,Eczema,local_entropy_1,Unknown,0.4988239623958055,82.3059537953079,23728695.21,0.541268000130372,89.30922002151138,23710738.5,0.9765033920740197,-2.714804924738396,-23113740.50098863
0,Psoriasis,Eczema,local_entropy_2,Unknown,0.5058707224505707,83.46866920434418,23738563.4,0.5385314597806341,88.85769086380463,23756741.75,0.9400420135768565,-1.5492526472939274,-22839522.54477936
0,Psoriasis,Eczema,local_entropy_3,Unknown,0.4871692324357629,80.38292335190089,23712915.255,0.4840010116969426,79.86016692999553,23693384.75,0.9649383043036179,0.5295857245785313,-22926839.532407105
0,Psoriasis,Eczema,local_entropy_4,Unknown,0.4736897432852065,78.15880764205909,23716188.31,0.4783395582838972,78.92602711684303,23695333.0,0.9536834732527919,0.47588805756464525,-22908408.04340314
0,Psoriasis,Eczema,local_entropy_5,Unknown,0.4814672109837152,79.44208981231303,23715698.485,0.4530577653130533,74.75453127665381,23694494.75,0.9955601965785602,0.8751194620994288,-22898831.50370541
0,Psoriasis,T-Cell Lymphoma,local_entropy_1,Unknown,0.5044884656356899,83.24059682988886,28074045.92,0.481049286441938,79.37313226291977,28040367.0,0.9946509571342711,0.3456075816128903,-27210921.001391463
0,Psoriasis,T-Cell Lymphoma,local_entropy_2,Unknown,0.49902819051415137,82.33965143483498,28072728.435,0.49594064841821545,81.83020698900557,28083062.5,0.989518687758131,0.522091717058325,-27219322.00763115
0,Psoriasis,T-Cell Lymphoma,local_entropy_3,Unknown,0.5115849736648993,84.4115206547084,28059531.235,0.5144947588967084,84.89163521795686,28044001.75,0.9853899487685225,-1.1995938908032744,-26808655.50128698
0,Psoriasis,T-Cell Lymphoma,local_entropy_4,Unknown,0.49659885519028024,81.93881110639624,28051966.965,0.46343232527656913,76.4663336706339,28067050.0,0.9904166229359729,0.3564479464086592,-26909299.005717713
0,Psoriasis,T-Cell Lymphoma,local_entropy_5,Unknown,0.5273076851638268,87.0057680520314,28050467.3,0.5829704512390081,96.19012445443636,28089383.75,0.9935948306431952,0.7437983427323336,-26835273.50488202
0,Eczema,T-Cell Lymphoma,local_entropy_1,Unknown,0.5242110074573707,86.49481623046618,18105986.905,0.5507243163133844,90.86951219170842,18082093.75,0.9670668774821617,-3.0387244063969794,-17451871.508507565
0,Eczema,T-Cell Lymphoma,local_entropy_2,Unknown,0.48352655037840636,79.78188081243707,18097760.33,0.48428020564433494,79.90623393131526,18091060.75,0.9882617991041278,0.42435245829446677,-17505011.50829973
0,Eczema,T-Cell Lymphoma,local_entropy_3,Unknown,0.4723916831875536,77.94462772594633,18107943.935,0.44947416579588995,74.16323735632184,18088975.25,0.9935537910707414,0.16657817998362434,-17563189.501403674
0,Eczema,T-Cell Lymphoma,local_entropy_4,Unknown,0.47675425337913757,78.66445180755771,18100745.435,0.47921476404276775,79.07043606705668,18038772.0,0.9898823953226539,0.11311033079619359,-17565257.004771434
0,Eczema,T-Cell Lymphoma,local_entropy_5,Unknown,0.49554396448000376,81.76475413920062,18100478.77,0.46603250680497843,76.89536362282144,18074582.75,0.9618914484126352,-0.12859657940500624,-17499009.031459235
0,Psoriasis,Eczema,local_homophily_1,Unknown,0.5177360048133133,85.42644079419668,23682783.715,0.5404709526348851,89.17770718475603,23666820.75,0.9778933589444755,-0.6106959443110106,-23100397.01242012
0,Psoriasis,Eczema,local_homophily_2,Unknown,0.5596459331754394,92.3415789739475,23704581.735,0.5741379390793238,94.73275994808844,23678728.25,0.9792234293391381,-2.3053951056311153,-22949065.000748407
0,Psoriasis,Eczema,local_homophily_3,Unknown,0.5073503768753802,83.7128121844377,23712895.78,0.508940593933871,83.97519799908872,23722355.75,0.9768547265792125,-1.1146226278093572,-22985089.010392364
0,Psoriasis,Eczema,local_homophily_4,Unknown,0.49056111845449435,80.94258454499158,23698291.87,0.5029908613550489,82.99349212358308,23682306.0,0.9799952342106588,-0.7975144189719412,-22987513.509166293
0,Psoriasis,Eczema,local_homophily_5,Unknown,0.49416498623658434,81.53722272903642,23681700.945,0.5120162859682847,84.48268718476697,23663533.25,0.9844736602379484,0.6209302101562866,-23018057.013309613
0,Psoriasis,T-Cell Lymphoma,local_homophily_1,Unknown,0.5199252440305718,85.78766526504434,28040651.535,0.5329023659428199,87.92889038056529,28027907.5,0.9876874841129342,-1.0076338775554092,-27221683.500145923
0,Psoriasis,T-Cell Lymphoma,local_homophily_2,Unknown,0.5073476507201352,83.71236236882231,28059386.35,0.5068801314016863,83.63522168127824,28036059.0,0.9501250353805233,-1.6855183179771176,-27261260.03380397
0,Psoriasis,T-Cell Lymphoma,local_homophily_3,Unknown,0.508622570020463,83.92272405337637,28059393.55,0.5183685602304317,85.53081243802123,28017517.0,0.9973364558730952,0.5639824778099574,-27230852.50002114
0,Psoriasis,T-Cell Lymphoma,local_homophily_4,Unknown,0.5029864949780263,82.99277167137436,28064461.3,0.4992870675024124,82.38236613789805,28009469.5,0.9961843572724424,0.5104139873224582,-27336119.500853628
0,Psoriasis,T-Cell Lymphoma,local_homophily_5,Unknown,0.4818870270893663,79.51135946974544,28059195.855,0.4951825187560809,81.70511559475335,28005695.5,0.9942226779642049,0.14383537349046704,-27324855.500592034
0,Eczema,T-Cell Lymphoma,local_homophily_1,Unknown,0.5342478632820827,88.15089744154363,18118157.315,0.5289816697133432,87.28197550270164,18124398.25,0.9829693286170077,-0.19030755300114732,-17595953.509876546
0,Eczema,T-Cell Lymphoma,local_homophily_2,Unknown,0.516536403533456,85.22850658302026,18114120.985,0.46621330055947063,76.92519459231266,18145754.5,0.98745221186773,-0.9653421379556812,-17423255.500640504
0,Eczema,T-Cell Lymphoma,local_homophily_3,Unknown,0.48947010925524914,80.7625680271161,18107649.33,0.46115237081295185,76.09014118413705,18117241.5,0.9855568227805646,-0.8007938777089803,-17289059.503550794
0,Eczema,T-Cell Lymphoma,local_homophily_4,Unknown,0.521204545939751,85.99875008005893,18122109.76,0.5252309844587556,86.66311243569467,18122289.25,0.9885340528594758,-0.10152934703911776,-17368071.504819218
0,Eczema,T-Cell Lymphoma,local_homophily_5,Unknown,0.49778347164324105,82.13427282113479,18131297.505,0.5083135122001754,83.87172951302892,18124934.25,0.9984220605597592,0.7504135253070328,-17329098.50006569
0,Psoriasis,Eczema,egophily_1,Unknown,0.4697529598479162,77.50923837490618,23692347.22,0.4466278257291457,73.69359124530905,23687329.0,0.9904817403000158,0.19280301151394197,-23089974.504654367
0,Psoriasis,Eczema,egophily_2,Unknown,0.46143801373799825,76.13727226676971,23675362.935,0.46086319368683093,76.04242695832711,23650719.5,0.9717767681197346,-1.2661434027123115,-22947516.014577378
0,Psoriasis,Eczema,egophily_3,Unknown,0.44547138939538167,73.50277925023798,23674355.01,0.4694129305383739,77.45313353883171,23634187.25,0.9561184737763794,-0.5130314520812175,-23076322.534923296
0,Psoriasis,Eczema,egophily_4,Unknown,0.4455887577962168,73.52214503637578,23675122.905,0.4102756216371931,67.69547757013686,23671149.0,0.968170044878335,-1.0230088760234386,-23056256.01968862
0,Psoriasis,Eczema,egophily_5,Unknown,0.4525443539181726,74.66981839649848,23683793.805,0.4125798026127583,68.07566743110513,23670286.0,0.9792130060040399,-0.6482502986733154,-23097988.01086344
0,Psoriasis,T-Cell Lymphoma,egophily_1,Unknown,0.5034937436265072,83.0764676983737,28051514.985,0.5353070901684112,88.32566987778785,28091086.5,0.9994360094486021,0.9256772516820251,-26982089.000114243
0,Psoriasis,T-Cell Lymphoma,egophily_2,Unknown,0.4818525801926991,79.50567573179534,28033593.96,0.45075917461834925,74.37526381202764,28017390.25,0.9796968998537557,-0.6337413830320765,-27026961.510465063
0,Psoriasis,T-Cell Lymphoma,egophily_3,Unknown,0.47626506422773296,78.58373559757595,28019234.1,0.4964603708903298,81.91596119690442,28003029.0,0.9767474241225141,0.8927506044144086,-26970893.5227404
0,Psoriasis,T-Cell Lymphoma,egophily_4,Unknown,0.47754067367126973,78.79421115575951,28030541.06,0.48094079588470684,79.35523132097664,28050949.5,0.9854963381995915,0.5858464286649558,-26986723.51206677
0,Psoriasis,T-Cell Lymphoma,egophily_5,Unknown,0.46836511713894863,77.28024432792654,28032334.045,0.48807870447783186,80.53298623884226,28089037.75,0.9926275741267142,0.8258299568398824,-27066383.506355368
0,Eczema,T-Cell Lymphoma,egophily_1,Unknown,0.47490722707485544,78.35969246735117,18118304.335,0.43768275115257327,72.2176539401746,18084785.25,0.9948062216984507,0.46557726843877145,-17544704.00196677
0,Eczema,T-Cell Lymphoma,egophily_2,Unknown,0.5113832958903162,84.37824382190217,18119303.07,0.52909239254422,87.30024476979631,18119937.0,0.9978155849636896,0.7025700295066853,-17560143.500384137
0,Eczema,T-Cell Lymphoma,egophily_3,Unknown,0.45961003883282264,75.83565640741573,18110927.675,0.4614793478728491,76.1440923990201,18124123.25,0.9945856047799269,0.29653080592317393,-17497571.00115796
0,Eczema,T-Cell Lymphoma,egophily_4,Unknown,0.43567277226267526,71.88600742334144,18117704.13,0.3925131270437552,64.76466596221961,18107226.25,0.9956088559023828,0.5925569511597171,-17504753.50193351
0,Eczema,T-Cell Lymphoma,egophily_5,Unknown,0.46471723206442567,76.67834329063024,18112182.03,0.47211716820397154,77.8993327536553,18123955.75,0.9906876674360391,0.8092841097579652,-17554366.508206215
