,condition_1,condition_2,score,statistic,p_value,p_value_adj
14,Psoriasis,Eczema,local_entropy_4,4874398341.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4949185191.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3966516038.5,1.0859506729263957e-156,3.257852018779187e-156
17,Psoriasis,Eczema,egophily_2,3985899400.0,6.345782097694495e-137,1.9037346293083485e-136
18,Psoriasis,Eczema,egophily_3,4015601347.0,1.4224003814701677e-110,4.267201144410503e-110
19,Psoriasis,Eczema,egophily_4,4010642343.5,9.060314758418584e-115,2.7180944275255752e-114
20,Psoriasis,Eczema,egophily_5,4007864035.5,3.7245928432480026e-117,1.1173778529744008e-116
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5808050529.0,0.0,0.0
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6123073826.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6353851673.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6512483605.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6628588729.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4715569705.0,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4448550729.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4334092704.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4266040185.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4237823639.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5605886060.0,1.4665756993068726e-133,4.3997270979206175e-133
32,Psoriasis,T-Cell Lymphoma,egophily_2,5637205870.0,2.959674009842757e-158,8.87902202952827e-158
33,Psoriasis,T-Cell Lymphoma,egophily_3,5639511307.5,3.297303285774644e-160,9.891909857323931e-160
34,Psoriasis,T-Cell Lymphoma,egophily_4,5629716267.5,7.592999376076191e-152,2.2778998128228574e-151
35,Psoriasis,T-Cell Lymphoma,egophily_5,5613288562.5,2.4672236858227874e-138,7.401671057468362e-138
36,Eczema,T-Cell Lymphoma,local_homophily_1,3083823810.0,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3281645131.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,3412735665.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,3507347770.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,3578390075.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2201330014.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2089475069.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2018650613.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,1965390416.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,1918276466.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,2933089512.0,3.146172228663081e-299,9.438516685989243e-299
47,Eczema,T-Cell Lymphoma,egophily_2,2917342711.5,2.2057964149045715e-266,6.617389244713714e-266
48,Eczema,T-Cell Lymphoma,egophily_3,2896247468.0,7.181805434708324e-228,2.1545416304124973e-227
49,Eczema,T-Cell Lymphoma,egophily_4,2892454367.0,2.854129310978976e-221,8.562387932936927e-221
50,Eczema,T-Cell Lymphoma,egophily_5,2886010603.0,2.731650161763819e-210,8.194950485291456e-210
0,Psoriasis,Eczema,global_homophily,63.0,0.042110616791807005,0.12633185037542102
1,Psoriasis,Eczema,global_entropy,155.0,0.08149464839345506,0.2444839451803652
2,Psoriasis,T-Cell Lymphoma,global_homophily,154.0,0.08901797772326324,0.2670539331697897
3,Psoriasis,T-Cell Lymphoma,global_entropy,103.0,0.7089232340537643,2.126769702161293
4,Eczema,T-Cell Lymphoma,global_homophily,204.0,0.0001603262273507153,0.00048097868205214584
5,Eczema,T-Cell Lymphoma,global_entropy,45.0,0.005452139856940547,0.01635641957082164
6,Psoriasis,Eczema,local_homophily_1,4103852018.5,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3913431704.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3785266733.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3681505031.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3597265395.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,5006300137.0,6.85352632447214e-269,2.0560578973416423e-268
12,Psoriasis,Eczema,local_entropy_2,5029660188.5,6.4368548812038865e-298,1.931056464361166e-297
13,Psoriasis,Eczema,local_entropy_3,5068143760.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5125283189.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5198485143.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,4244630690.5,8.816557739447821e-156,2.6449673218343462e-155
17,Psoriasis,Eczema,egophily_2,4286699232.5,4.614605375882202e-118,1.3843816127646606e-117
18,Psoriasis,Eczema,egophily_3,4319603948.5,7.197923052484495e-93,2.1593769157453487e-92
19,Psoriasis,Eczema,egophily_4,4319816780.0,1.0270118431304402e-92,3.081035529391321e-92
20,Psoriasis,Eczema,egophily_5,4317855017.0,3.9633472360045685e-94,1.1890041708013707e-93
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,6236958013.5,1.4443683010675559e-234,4.333104903202668e-234
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6507538386.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6694369214.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6821094226.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6917408102.0,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5286747572.0,3.499778442943224e-245,1.0499335328829672e-244
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,5093634886.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,5062876369.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,5066264020.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,5102097514.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,6067187117.5,5.673766953065119e-97,1.7021300859195356e-96
32,Psoriasis,T-Cell Lymphoma,egophily_2,6075678381.5,1.3903416581037246e-101,4.171024974311174e-101
33,Psoriasis,T-Cell Lymphoma,egophily_3,6070573677.5,2.760892648164679e-98,8.282677944494037e-98
34,Psoriasis,T-Cell Lymphoma,egophily_4,6048673207.0,7.481303337062305e-85,2.2443910011186916e-84
35,Psoriasis,T-Cell Lymphoma,egophily_5,6019582917.5,1.4598704865881272e-68,4.3796114597643815e-68
36,Eczema,T-Cell Lymphoma,local_homophily_1,3999311656.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4272573869.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4445383445.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4564997016.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4655327305.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2683541511.5,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2501629166.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2393990274.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2310214465.5,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2243040708.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3789611361.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3778096425.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3753334551.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3751261343.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3746685794.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,42.0,0.003690585198680713,0.011071755596042138
1,Psoriasis,Eczema,global_entropy,180.0,0.005452139856940547,0.01635641957082164
2,Psoriasis,T-Cell Lymphoma,global_homophily,157.0,0.06799575043506911,0.20398725130520734
3,Psoriasis,T-Cell Lymphoma,global_entropy,92.0,0.4067868333984651,1.2203605001953952
4,Eczema,T-Cell Lymphoma,global_homophily,193.0,0.0009058485425290966,0.00271754562758729
5,Eczema,T-Cell Lymphoma,global_entropy,53.0,0.014396852751179462,0.04319055825353839
6,Psoriasis,Eczema,local_homophily_1,3526926977.5,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3287686716.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3128259661.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3009760035.5,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,2915010749.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4605407648.0,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4710940871.5,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4793494877.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4873573808.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4959954439.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3700706625.5,6.715794689878942e-238,2.014738406963683e-237
17,Psoriasis,Eczema,egophily_2,3724338569.5,2.3777134170521718e-207,7.133140251156515e-207
18,Psoriasis,Eczema,egophily_3,3757002418.0,1.533481435238259e-170,4.600444305714777e-170
19,Psoriasis,Eczema,egophily_4,3759248361.5,3.8364409087896937e-168,1.150932272636908e-167
20,Psoriasis,Eczema,egophily_5,3757395144.5,4.0663129097029155e-170,1.2198938729108747e-169
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,4845000968.0,1.0997985218392176e-146,3.299395565517653e-146
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,5018396492.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,5137116736.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,5210858249.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,5259257705.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4207471164.0,1.6409668428636807e-162,4.922900528591042e-162
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4037427663.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,3968827113.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,3944580208.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,3950042072.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,4726888711.0,1.4890263165403433e-57,4.46707894962103e-57
32,Psoriasis,T-Cell Lymphoma,egophily_2,4750200988.5,2.47041119647477e-71,7.41123358942431e-71
33,Psoriasis,T-Cell Lymphoma,egophily_3,4751347421.5,4.640521242165848e-72,1.3921563726497545e-71
34,Psoriasis,T-Cell Lymphoma,egophily_4,4738701471.0,4.256433394182732e-64,1.2769300182548196e-63
35,Psoriasis,T-Cell Lymphoma,egophily_5,4719326655.5,8.010973452660976e-53,2.4032920357982928e-52
36,Eczema,T-Cell Lymphoma,local_homophily_1,3605506465.0,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3868778486.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4039211353.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4157850315.5,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4251491316.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2384524140.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2213571423.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2118123100.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2049213237.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,1995532118.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3411933353.0,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3393739581.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3373454872.5,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3369696178.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3365106147.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,56.0,0.020191414969204246,0.060574244907612734
1,Psoriasis,Eczema,global_entropy,167.0,0.02510289275359325,0.07530867826077975
2,Psoriasis,T-Cell Lymphoma,global_homophily,156.0,0.0744956919139866,0.2234870757419598
3,Psoriasis,T-Cell Lymphoma,global_entropy,91.0,0.38373262766250305,1.1511978829875091
4,Eczema,T-Cell Lymphoma,global_homophily,205.0,0.00013564226281566485,0.00040692678844699454
5,Eczema,T-Cell Lymphoma,global_entropy,49.0,0.00897202481281498,0.02691607443844494
6,Psoriasis,Eczema,local_homophily_1,3806542456.5,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3603123554.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3472627785.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3375266669.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3299435512.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4817487714.0,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4905630442.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4973224469.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5040313603.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5112838616.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3955723210.5,3.3176558976897656e-205,9.952967693069297e-205
17,Psoriasis,Eczema,egophily_2,3970633629.0,2.0651621051719252e-187,6.195486315515775e-187
18,Psoriasis,Eczema,egophily_3,4000438237.0,1.080991941748887e-156,3.242975825246661e-156
19,Psoriasis,Eczema,egophily_4,3998037256.5,4.645018859198235e-159,1.3935056577594705e-158
20,Psoriasis,Eczema,egophily_5,3996671214.5,2.0481299429487996e-160,6.144389828846399e-160
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5720297185.5,0.0,0.0
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6014492706.5,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6221537726.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6363306859.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6472273161.0,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4661865529.0,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4376458785.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4266063182.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4210247154.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4189731640.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5538670083.0,2.6762655737272957e-137,8.028796721181887e-137
32,Psoriasis,T-Cell Lymphoma,egophily_2,5569964669.5,1.0550548612064164e-162,3.1651645836192495e-162
33,Psoriasis,T-Cell Lymphoma,egophily_3,5580484628.5,4.0308950342550286e-172,1.2092685102765086e-171
34,Psoriasis,T-Cell Lymphoma,egophily_4,5574492065.5,1.0656612946134225e-166,3.196983883840268e-166
35,Psoriasis,T-Cell Lymphoma,egophily_5,5554767309.5,1.7604468168071429e-149,5.281340450421429e-149
36,Eczema,T-Cell Lymphoma,local_homophily_1,2961915423.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3162257850.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,3296178184.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,3397710524.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,3479232982.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2022806689.5,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,1911727106.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,1852239107.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,1807325355.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,1764168331.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,2810637796.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,2792567971.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,2772352569.0,6.563223005390516e-296,1.968966901617155e-295
49,Eczema,T-Cell Lymphoma,egophily_4,2767020582.5,6.3265424899027066e-285,1.8979627469708118e-284
50,Eczema,T-Cell Lymphoma,egophily_5,2758951878.0,1.0439034315198567e-268,3.13171029455957e-268
0,Psoriasis,Eczema,global_homophily,57.0,0.02253107159485839,0.06759321478457517
1,Psoriasis,Eczema,global_entropy,168.0,0.02253107159485839,0.06759321478457517
2,Psoriasis,T-Cell Lymphoma,global_homophily,160.0,0.05123941919274439,0.15371825757823318
3,Psoriasis,T-Cell Lymphoma,global_entropy,89.0,0.3400858902842717,1.020257670852815
4,Eczema,T-Cell Lymphoma,global_homophily,191.0,0.0012151954178690621,0.0036455862536071866
5,Eczema,T-Cell Lymphoma,global_entropy,61.0,0.03439744889250225,0.10319234667750675
6,Psoriasis,Eczema,local_homophily_1,3657110437.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3474003502.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3364546201.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3286485429.5,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3230727449.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4668400394.0,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4742651783.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4805986213.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4869763736.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4936722749.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3802663464.5,1.3514737057627898e-219,4.0544211172883693e-219
17,Psoriasis,Eczema,egophily_2,3812838676.0,4.103368393998248e-206,1.2310105181994744e-205
18,Psoriasis,Eczema,egophily_3,3845019171.0,2.2490955404804532e-170,6.74728662144136e-170
19,Psoriasis,Eczema,egophily_4,3839851549.0,7.117302223232775e-176,2.1351906669698323e-175
20,Psoriasis,Eczema,egophily_5,3836366576.0,1.2366059760411846e-179,3.7098179281235537e-179
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5879171787.5,9.584215919548237e-115,2.875264775864471e-114
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6062838750.0,2.9695936531227033e-279,8.90878095936811e-279
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6188483636.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6268533287.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6322985589.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5220869623.0,9.772051503140263e-127,2.931615450942079e-126
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,5048943761.5,2.3543450375027116e-285,7.063035112508135e-285
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4992003643.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4972988921.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4985357627.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5759189370.5,3.744279533349407e-46,1.1232838600048223e-45
32,Psoriasis,T-Cell Lymphoma,egophily_2,5778690708.0,9.181497276649803e-55,2.754449182994941e-54
33,Psoriasis,T-Cell Lymphoma,egophily_3,5777133266.0,5.268416728480966e-54,1.5805250185442897e-53
34,Psoriasis,T-Cell Lymphoma,egophily_4,5764296135.0,4.772015087187906e-48,1.4316045261563719e-47
35,Psoriasis,T-Cell Lymphoma,egophily_5,5742297662.5,1.1339245533186541e-38,3.401773659955962e-38
36,Eczema,T-Cell Lymphoma,local_homophily_1,3336653190.0,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3604626981.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,3780380045.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,3900908958.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,3991895388.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2114394819.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,1952963844.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,1874982346.0,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,1815978280.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,1764826189.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3136876244.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3123690497.0,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3096467194.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3086392892.5,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3078808314.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,62.0,0.03808828420629213,0.1142648526188764
1,Psoriasis,Eczema,global_entropy,158.0,0.06196961991403871,0.18590885974211613
2,Psoriasis,T-Cell Lymphoma,global_homophily,151.0,0.11498741920155964,0.3449622576046789
3,Psoriasis,T-Cell Lymphoma,global_entropy,98.0,0.5614474146848649,1.6843422440545948
4,Eczema,T-Cell Lymphoma,global_homophily,197.0,0.0004936885181146133,0.00148106555434384
5,Eczema,T-Cell Lymphoma,global_entropy,54.0,0.01614027989360373,0.04842083968081119
6,Psoriasis,Eczema,local_homophily_1,3897990882.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3698949824.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3572392996.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3477941434.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3403139338.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4846265277.0,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4921780131.5,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4992185944.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5064823294.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5145452105.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,4045163244.5,9.554268957425298e-176,2.8662806872275895e-175
17,Psoriasis,Eczema,egophily_2,4065724277.5,6.448665714077788e-154,1.9345997142233365e-153
18,Psoriasis,Eczema,egophily_3,4097037999.0,5.243382724068121e-125,1.5730148172204361e-124
19,Psoriasis,Eczema,egophily_4,4093053030.5,1.6394171600786958e-128,4.918251480236088e-128
20,Psoriasis,Eczema,egophily_5,4088430052.5,1.21634046574562e-132,3.6490213972368597e-132
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,6050262379.0,5.302090753619424e-263,1.5906272260858272e-262
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6342487760.5,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6557543982.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6692530323.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6783555522.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5063908352.5,1.1634851787319705e-276,3.4904555361959113e-276
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4867119359.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4811748004.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4792200258.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4799671740.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5861056500.5,1.0625024813546564e-99,3.1875074440639693e-99
32,Psoriasis,T-Cell Lymphoma,egophily_2,5879276575.0,3.6605491300961626e-111,1.0981647390288488e-110
33,Psoriasis,T-Cell Lymphoma,egophily_3,5860168004.0,2.6111471417290995e-98,7.833441425187299e-98
34,Psoriasis,T-Cell Lymphoma,egophily_4,5839066054.0,4.558644202718687e-85,1.367593260815606e-84
35,Psoriasis,T-Cell Lymphoma,egophily_5,5813535279.5,2.3848866192247665e-70,7.1546598576743e-70
36,Eczema,T-Cell Lymphoma,local_homophily_1,4141110068.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4443200428.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4635354127.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4768130498.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4865772445.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2697922239.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2469330361.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2344842893.0,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2252116039.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2181377510.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3914333394.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3915180390.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3892591620.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3891216164.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3885968049.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,54.0,0.01614027989360373,0.04842083968081119
1,Psoriasis,Eczema,global_entropy,169.0,0.020191414969204246,0.060574244907612734
2,Psoriasis,T-Cell Lymphoma,global_homophily,159.0,0.05639236422683157,0.1691770926804947
3,Psoriasis,T-Cell Lymphoma,global_entropy,89.0,0.3400858902842717,1.020257670852815
4,Eczema,T-Cell Lymphoma,global_homophily,195.0,0.0006709034051003711,0.0020127102153011133
