,celltype_1,celltype_2,sq_ne_zscore,sq_ne_count,patient_id,condition
36,Langerhans cells,Smooth muscle cells,0.9804148997590844,36,Eczema_10,Psoriasis
37,Langerhans cells,Suprabasal keratinocytes,1.5216739977488034,9,Eczema_10,Psoriasis
38,Langerhans cells,T-cells,0.7061816360120987,93,Eczema_10,Psoriasis
39,Langerhans cells,Unknown,3.1670465554091667,83,Eczema_10,Psoriasis
40,Macrophages,Melanocytes,0.0,0,Eczema_10,Psoriasis
41,Macrophages,Smooth muscle cells,3.753232560401334,30,Eczema_10,Psoriasis
42,Macrophages,Suprabasal keratinocytes,-0.4859668207911583,2,Eczema_10,Psoriasis
43,Macrophages,T-cells,-0.2529911036047807,42,Eczema_10,Psoriasis
44,Macrophages,Unknown,2.043155165059223,41,Eczema_10,Psoriasis
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_10,Psoriasis
46,Melanocytes,Suprabasal keratinocytes,-1.5502503204866915,2,Eczema_10,Psoriasis
47,Melanocytes,T-cells,-2.2561003636855927,69,Eczema_10,Psoriasis
48,Melanocytes,Unknown,1.55054376559105,73,Eczema_10,Psoriasis
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_10,Psoriasis
50,Smooth muscle cells,T-cells,2.155227270090939,24,Eczema_10,Psoriasis
51,Smooth muscle cells,Unknown,1.3399245597027118,15,Eczema_10,Psoriasis
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_10,Psoriasis
53,Suprabasal keratinocytes,Unknown,-1.6581638413210371,153,Eczema_10,Psoriasis
54,T-cells,Unknown,0.0,0,Eczema_10,Psoriasis
0,B-cells,Basal keratinocytes,0.0,0,Eczema_11,Eczema
1,B-cells,Endothelial cells,-1.4015268889290824,135,Eczema_11,Eczema
2,B-cells,Fibroblasts,0.1578744169954917,41,Eczema_11,Eczema
3,B-cells,Langerhans cells,-0.6898511832338702,24,Eczema_11,Eczema
4,B-cells,Macrophages,0.6345333609778722,50,Eczema_11,Eczema
5,B-cells,Melanocytes,1.9282435749001303,145,Eczema_11,Eczema
6,B-cells,Smooth muscle cells,1.4840240976324937,69,Eczema_11,Eczema
7,B-cells,Suprabasal keratinocytes,1.8155119334467593,112,Eczema_11,Eczema
8,B-cells,T-cells,-2.293360566673352,309,Eczema_11,Eczema
9,B-cells,Unknown,-2.2101866351021164,619,Eczema_11,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_11,Eczema
11,Basal keratinocytes,Fibroblasts,-2.2183290930789017,17,Eczema_11,Eczema
12,Basal keratinocytes,Langerhans cells,-1.8135950722450465,12,Eczema_11,Eczema
13,Basal keratinocytes,Macrophages,0.31076094361068457,35,Eczema_11,Eczema
14,Basal keratinocytes,Melanocytes,-3.6124724796185874,59,Eczema_11,Eczema
15,Basal keratinocytes,Smooth muscle cells,-0.9315448778987303,36,Eczema_11,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-3.38882392965492,42,Eczema_11,Eczema
17,Basal keratinocytes,T-cells,9.598742511204833,392,Eczema_11,Eczema
18,Basal keratinocytes,Unknown,-9.157161816004013,321,Eczema_11,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_11,Eczema
20,Endothelial cells,Langerhans cells,-1.0459979582688246,3,Eczema_11,Eczema
21,Endothelial cells,Macrophages,0.7698336387537054,11,Eczema_11,Eczema
22,Endothelial cells,Melanocytes,1.447012452612465,31,Eczema_11,Eczema
23,Endothelial cells,Smooth muscle cells,0.5725090580344385,13,Eczema_11,Eczema
24,Endothelial cells,Suprabasal keratinocytes,0.860585345334815,22,Eczema_11,Eczema
25,Endothelial cells,T-cells,-0.0146960351667337,67,Eczema_11,Eczema
26,Endothelial cells,Unknown,0.1657133671595583,130,Eczema_11,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_11,Eczema
28,Fibroblasts,Macrophages,-0.8628600487819362,4,Eczema_11,Eczema
29,Fibroblasts,Melanocytes,-0.6366677223480831,14,Eczema_11,Eczema
30,Fibroblasts,Smooth muscle cells,3.115292096610727,16,Eczema_11,Eczema
31,Fibroblasts,Suprabasal keratinocytes,-0.46305072104732087,11,Eczema_11,Eczema
32,Fibroblasts,T-cells,-0.651851767667346,42,Eczema_11,Eczema
33,Fibroblasts,Unknown,0.14977521610603026,89,Eczema_11,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_11,Eczema
35,Langerhans cells,Melanocytes,0.8212607187967282,32,Eczema_11,Eczema
36,Langerhans cells,Smooth muscle cells,0.12964341296245072,13,Eczema_11,Eczema
37,Langerhans cells,Suprabasal keratinocytes,0.72426805990144,24,Eczema_11,Eczema
38,Langerhans cells,T-cells,1.014654672927195,85,Eczema_11,Eczema
39,Langerhans cells,Unknown,-1.404206535785406,132,Eczema_11,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_11,Eczema
41,Macrophages,Smooth muscle cells,-1.3221059100877215,27,Eczema_11,Eczema
42,Macrophages,Suprabasal keratinocytes,1.3730150126795004,68,Eczema_11,Eczema
43,Macrophages,T-cells,-1.1842425499776577,195,Eczema_11,Eczema
44,Macrophages,Unknown,-0.6753530780105842,390,Eczema_11,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_11,Eczema
46,Melanocytes,Suprabasal keratinocytes,0.549336718450992,29,Eczema_11,Eczema
47,Melanocytes,T-cells,0.012753001990709775,96,Eczema_11,Eczema
48,Melanocytes,Unknown,-3.700286128842683,142,Eczema_11,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_11,Eczema
50,Smooth muscle cells,T-cells,-0.9706546157194815,149,Eczema_11,Eczema
51,Smooth muscle cells,Unknown,1.2101660515545163,323,Eczema_11,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_11,Eczema
53,Suprabasal keratinocytes,Unknown,-9.826823857637,861,Eczema_11,Eczema
54,T-cells,Unknown,0.0,0,Eczema_11,Eczema
0,B-cells,Basal keratinocytes,0.0,0,PSO_03,Psoriasis
1,B-cells,Endothelial cells,-2.9349688849838165,176,PSO_03,Psoriasis
2,B-cells,Fibroblasts,0.29229891237986727,7,PSO_03,Psoriasis
3,B-cells,Langerhans cells,0.31824713266870613,8,PSO_03,Psoriasis
4,B-cells,Macrophages,1.9860843589576376,27,PSO_03,Psoriasis
5,B-cells,Melanocytes,-0.0811378764236428,19,PSO_03,Psoriasis
6,B-cells,Smooth muscle cells,1.1395337190729364,38,PSO_03,Psoriasis
7,B-cells,Suprabasal keratinocytes,0.6881296679082106,13,PSO_03,Psoriasis
8,B-cells,T-cells,-0.023923972652942004,83,PSO_03,Psoriasis
9,B-cells,Unknown,1.5691512402498857,71,PSO_03,Psoriasis
10,Basal keratinocytes,Endothelial cells,0.0,0,PSO_03,Psoriasis
11,Basal keratinocytes,Fibroblasts,-1.114535106923394,41,PSO_03,Psoriasis
12,Basal keratinocytes,Langerhans cells,-2.4638049985283326,39,PSO_03,Psoriasis
13,Basal keratinocytes,Macrophages,-2.6060448854440277,115,PSO_03,Psoriasis
14,Basal keratinocytes,Melanocytes,-0.19001962017311946,144,PSO_03,Psoriasis
15,Basal keratinocytes,Smooth muscle cells,-3.501238650285502,196,PSO_03,Psoriasis
16,Basal keratinocytes,Suprabasal keratinocytes,-1.6707768865295325,68,PSO_03,Psoriasis
17,Basal keratinocytes,T-cells,-0.07773509766527864,630,PSO_03,Psoriasis
18,Basal keratinocytes,Unknown,-2.7442338084345197,405,PSO_03,Psoriasis
19,Endothelial cells,Fibroblasts,0.0,0,PSO_03,Psoriasis
20,Endothelial cells,Langerhans cells,1.1655490253523086,3,PSO_03,Psoriasis
21,Endothelial cells,Macrophages,-0.1252697435774385,4,PSO_03,Psoriasis
22,Endothelial cells,Melanocytes,2.31246749405872,9,PSO_03,Psoriasis
23,Endothelial cells,Smooth muscle cells,2.2507390842229,13,PSO_03,Psoriasis
24,Endothelial cells,Suprabasal keratinocytes,0.3962931837438847,3,PSO_03,Psoriasis
25,Endothelial cells,T-cells,0.7155494254295217,22,PSO_03,Psoriasis
26,Endothelial cells,Unknown,0.16697359029494704,14,PSO_03,Psoriasis
27,Fibroblasts,Langerhans cells,0.0,0,PSO_03,Psoriasis
28,Fibroblasts,Macrophages,-0.4118537525419758,4,PSO_03,Psoriasis
29,Fibroblasts,Melanocytes,1.3947528492294523,8,PSO_03,Psoriasis
30,Fibroblasts,Smooth muscle cells,0.6794962730905637,10,PSO_03,Psoriasis
31,Fibroblasts,Suprabasal keratinocytes,-0.4565967683739035,2,PSO_03,Psoriasis
32,Fibroblasts,T-cells,1.3424815187551526,27,PSO_03,Psoriasis
33,Fibroblasts,Unknown,0.767500669931661,18,PSO_03,Psoriasis
34,Langerhans cells,Macrophages,0.0,0,PSO_03,Psoriasis
35,Langerhans cells,Melanocytes,1.2011009902048275,17,PSO_03,Psoriasis
36,Langerhans cells,Smooth muscle cells,-1.1654084332545556,16,PSO_03,Psoriasis
37,Langerhans cells,Suprabasal keratinocytes,3.6144202402372767,17,PSO_03,Psoriasis
38,Langerhans cells,T-cells,0.05370837035460174,56,PSO_03,Psoriasis
39,Langerhans cells,Unknown,-0.9810945413079502,34,PSO_03,Psoriasis
40,Macrophages,Melanocytes,0.0,0,PSO_03,Psoriasis
41,Macrophages,Smooth muscle cells,1.7802015651555712,30,PSO_03,Psoriasis
42,Macrophages,Suprabasal keratinocytes,1.8051251635762533,12,PSO_03,Psoriasis
43,Macrophages,T-cells,-1.691631920891791,45,PSO_03,Psoriasis
44,Macrophages,Unknown,-1.1772916210400237,34,PSO_03,Psoriasis
45,Melanocytes,Smooth muscle cells,0.0,0,PSO_03,Psoriasis
46,Melanocytes,Suprabasal keratinocytes,-0.3514336347907252,11,PSO_03,Psoriasis
47,Melanocytes,T-cells,-0.2703087697309723,93,PSO_03,Psoriasis
48,Melanocytes,Unknown,2.2468560238923403,86,PSO_03,Psoriasis
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,PSO_03,Psoriasis
50,Smooth muscle cells,T-cells,-1.711708960090682,23,PSO_03,Psoriasis
51,Smooth muscle cells,Unknown,1.7193925464574447,31,PSO_03,Psoriasis
52,Suprabasal keratinocytes,T-cells,0.0,0,PSO_03,Psoriasis
53,Suprabasal keratinocytes,Unknown,-1.2407124129387708,164,PSO_03,Psoriasis
54,T-cells,Unknown,0.0,0,PSO_03,Psoriasis
0,B-cells,Basal keratinocytes,0.0,0,PSO_05,Eczema
1,B-cells,Endothelial cells,-3.919663314666266,104,PSO_05,Eczema
2,B-cells,Fibroblasts,-0.8892313346552787,4,PSO_05,Eczema
3,B-cells,Langerhans cells,-0.19294340276406816,22,PSO_05,Eczema
4,B-cells,Macrophages,2.4764207703428105,38,PSO_05,Eczema
5,B-cells,Melanocytes,2.302424623453463,24,PSO_05,Eczema
6,B-cells,Smooth muscle cells,3.1999344357085096,48,PSO_05,Eczema
7,B-cells,Suprabasal keratinocytes,-0.5404896062314557,6,PSO_05,Eczema
8,B-cells,T-cells,-2.4234342706037983,67,PSO_05,Eczema
9,B-cells,Unknown,0.2608217277350557,59,PSO_05,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,PSO_05,Eczema
11,Basal keratinocytes,Fibroblasts,-2.039319650277743,36,PSO_05,Eczema
12,Basal keratinocytes,Langerhans cells,-3.5882152594400365,134,PSO_05,Eczema
13,Basal keratinocytes,Macrophages,-2.7030089176193446,167,PSO_05,Eczema
14,Basal keratinocytes,Melanocytes,-4.131220674359109,77,PSO_05,Eczema
15,Basal keratinocytes,Smooth muscle cells,-5.499982493540158,163,PSO_05,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-2.621552322675118,40,PSO_05,Eczema
17,Basal keratinocytes,T-cells,0.9275157079659384,689,PSO_05,Eczema
18,Basal keratinocytes,Unknown,-6.182468776580666,331,PSO_05,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,PSO_05,Eczema
20,Endothelial cells,Langerhans cells,0.5296565230513787,9,PSO_05,Eczema
21,Endothelial cells,Macrophages,0.9074758208106929,11,PSO_05,Eczema
22,Endothelial cells,Melanocytes,-0.8811565555194486,3,PSO_05,Eczema
23,Endothelial cells,Smooth muscle cells,1.1970395114569023,14,PSO_05,Eczema
24,Endothelial cells,Suprabasal keratinocytes,1.6200829361860734,5,PSO_05,Eczema
25,Endothelial cells,T-cells,-0.4901200495867339,26,PSO_05,Eczema
26,Endothelial cells,Unknown,1.2399941376732944,24,PSO_05,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,PSO_05,Eczema
28,Fibroblasts,Macrophages,0.3769099071689641,33,PSO_05,Eczema
29,Fibroblasts,Melanocytes,0.5802679906541703,20,PSO_05,Eczema
30,Fibroblasts,Smooth muscle cells,1.0311527990643483,43,PSO_05,Eczema
31,Fibroblasts,Suprabasal keratinocytes,1.3986240344445422,13,PSO_05,Eczema
32,Fibroblasts,T-cells,0.4226048698192809,109,PSO_05,Eczema
33,Fibroblasts,Unknown,2.27232149236305,86,PSO_05,Eczema
34,Langerhans cells,Macrophages,0.0,0,PSO_05,Eczema
35,Langerhans cells,Melanocytes,2.498064120254943,31,PSO_05,Eczema
36,Langerhans cells,Smooth muscle cells,1.890115635234274,54,PSO_05,Eczema
37,Langerhans cells,Suprabasal keratinocytes,-1.3573687674475392,6,PSO_05,Eczema
38,Langerhans cells,T-cells,-1.4961504679663868,104,PSO_05,Eczema
39,Langerhans cells,Unknown,0.44394419301539356,82,PSO_05,Eczema
40,Macrophages,Melanocytes,0.0,0,PSO_05,Eczema
41,Macrophages,Smooth muscle cells,-0.43970772832125504,22,PSO_05,Eczema
42,Macrophages,Suprabasal keratinocytes,0.10015563405059164,6,PSO_05,Eczema
43,Macrophages,T-cells,-0.33766464897904064,66,PSO_05,Eczema
44,Macrophages,Unknown,3.345587989920328,65,PSO_05,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,PSO_05,Eczema
46,Melanocytes,Suprabasal keratinocytes,-0.3192022411198735,11,PSO_05,Eczema
47,Melanocytes,T-cells,-0.9548429049716751,132,PSO_05,Eczema
48,Melanocytes,Unknown,1.5882006480688056,107,PSO_05,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,PSO_05,Eczema
50,Smooth muscle cells,T-cells,0.5205705303014524,37,PSO_05,Eczema
51,Smooth muscle cells,Unknown,1.2676505546524273,28,PSO_05,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,PSO_05,Eczema
53,Suprabasal keratinocytes,Unknown,-0.9716496315243706,250,PSO_05,Eczema
54,T-cells,Unknown,0.0,0,PSO_05,Eczema
0,B-cells,Basal keratinocytes,0.0,0,Eczema_08,Eczema
1,B-cells,Endothelial cells,-4.390770836826817,119,Eczema_08,Eczema
2,B-cells,Fibroblasts,0.19263213513503022,7,Eczema_08,Eczema
3,B-cells,Langerhans cells,3.334124720692898,32,Eczema_08,Eczema
4,B-cells,Macrophages,1.5452062635666515,43,Eczema_08,Eczema
5,B-cells,Melanocytes,0.5709198518346349,19,Eczema_08,Eczema
6,B-cells,Smooth muscle cells,-0.014544566982593288,32,Eczema_08,Eczema
7,B-cells,Suprabasal keratinocytes,0.7111954859434055,13,Eczema_08,Eczema
8,B-cells,T-cells,0.7032049049592992,61,Eczema_08,Eczema
9,B-cells,Unknown,0.4901658335659053,64,Eczema_08,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_08,Eczema
11,Basal keratinocytes,Fibroblasts,-2.139277028006195,33,Eczema_08,Eczema
12,Basal keratinocytes,Langerhans cells,-3.4458795407280705,94,Eczema_08,Eczema
13,Basal keratinocytes,Macrophages,-2.3748460265124187,208,Eczema_08,Eczema
14,Basal keratinocytes,Melanocytes,-3.9327520509001195,81,Eczema_08,Eczema
15,Basal keratinocytes,Smooth muscle cells,-3.2458501190263265,183,Eczema_08,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-3.3685784445307734,51,Eczema_08,Eczema
17,Basal keratinocytes,T-cells,0.7364370152496433,399,Eczema_08,Eczema
18,Basal keratinocytes,Unknown,-7.243019121360336,300,Eczema_08,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_08,Eczema
20,Endothelial cells,Langerhans cells,1.8562865122541976,9,Eczema_08,Eczema
21,Endothelial cells,Macrophages,0.895809532779051,12,Eczema_08,Eczema
22,Endothelial cells,Melanocytes,0.725097952285575,6,Eczema_08,Eczema
23,Endothelial cells,Smooth muscle cells,1.5454885106138685,13,Eczema_08,Eczema
24,Endothelial cells,Suprabasal keratinocytes,0.033318792588816336,3,Eczema_08,Eczema
25,Endothelial cells,T-cells,-0.6498420982815533,13,Eczema_08,Eczema
26,Endothelial cells,Unknown,0.8238263477536817,20,Eczema_08,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_08,Eczema
28,Fibroblasts,Macrophages,-0.4863881700303479,24,Eczema_08,Eczema
29,Fibroblasts,Melanocytes,0.29348747325823576,14,Eczema_08,Eczema
30,Fibroblasts,Smooth muscle cells,0.11837333391346361,25,Eczema_08,Eczema
31,Fibroblasts,Suprabasal keratinocytes,0.290808788677436,9,Eczema_08,Eczema
32,Fibroblasts,T-cells,-0.9334967865455834,37,Eczema_08,Eczema
33,Fibroblasts,Unknown,0.24589718974619035,48,Eczema_08,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_08,Eczema
35,Langerhans cells,Melanocytes,1.3375443062181032,30,Eczema_08,Eczema
36,Langerhans cells,Smooth muscle cells,0.08276171160040792,47,Eczema_08,Eczema
37,Langerhans cells,Suprabasal keratinocytes,-0.47353038341431486,14,Eczema_08,Eczema
38,Langerhans cells,T-cells,-0.6874021326552247,75,Eczema_08,Eczema
39,Langerhans cells,Unknown,-0.5122308077820891,83,Eczema_08,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_08,Eczema
41,Macrophages,Smooth muscle cells,-0.7608931138181902,19,Eczema_08,Eczema
42,Macrophages,Suprabasal keratinocytes,1.6836727452111677,12,Eczema_08,Eczema
43,Macrophages,T-cells,-1.9283260967521958,28,Eczema_08,Eczema
44,Macrophages,Unknown,3.666864786131338,64,Eczema_08,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_08,Eczema
46,Melanocytes,Suprabasal keratinocytes,0.6553237547582422,17,Eczema_08,Eczema
47,Melanocytes,T-cells,1.7574546489469163,90,Eczema_08,Eczema
48,Melanocytes,Unknown,-0.41644016003541057,78,Eczema_08,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_08,Eczema
50,Smooth muscle cells,T-cells,-0.3398209724640498,24,Eczema_08,Eczema
51,Smooth muscle cells,Unknown,3.3638130100808348,44,Eczema_08,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_08,Eczema
53,Suprabasal keratinocytes,Unknown,-0.3521943399770794,139,Eczema_08,Eczema
54,T-cells,Unknown,0.0,0,Eczema_08,Eczema
0,B-cells,Basal keratinocytes,0.0,0,Eczema_02,Eczema
1,B-cells,Endothelial cells,-2.4438308885149493,296,Eczema_02,Eczema
2,B-cells,Fibroblasts,0.5991222279567995,27,Eczema_02,Eczema
3,B-cells,Langerhans cells,0.08948583880986868,69,Eczema_02,Eczema
4,B-cells,Macrophages,1.7977780533834982,78,Eczema_02,Eczema
5,B-cells,Melanocytes,1.7771953242203895,61,Eczema_02,Eczema
6,B-cells,Smooth muscle cells,0.6785421731442627,110,Eczema_02,Eczema
7,B-cells,Suprabasal keratinocytes,-0.5483925276434778,31,Eczema_02,Eczema
8,B-cells,T-cells,-1.7993841320845176,233,Eczema_02,Eczema
9,B-cells,Unknown,0.6315372407947675,195,Eczema_02,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_02,Eczema
11,Basal keratinocytes,Fibroblasts,-1.552166667807193,76,Eczema_02,Eczema
12,Basal keratinocytes,Langerhans cells,-5.505921616050202,177,Eczema_02,Eczema
13,Basal keratinocytes,Macrophages,-1.4920011185066122,219,Eczema_02,Eczema
14,Basal keratinocytes,Melanocytes,-3.2657787594514285,144,Eczema_02,Eczema
15,Basal keratinocytes,Smooth muscle cells,-3.09144883157095,335,Eczema_02,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-2.9299413564691723,98,Eczema_02,Eczema
17,Basal keratinocytes,T-cells,0.8533360023252747,989,Eczema_02,Eczema
18,Basal keratinocytes,Unknown,-6.24158104780924,556,Eczema_02,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_02,Eczema
20,Endothelial cells,Langerhans cells,1.9680689883231974,26,Eczema_02,Eczema
21,Endothelial cells,Macrophages,-0.05261779422692165,17,Eczema_02,Eczema
22,Endothelial cells,Melanocytes,0.08035596963431994,13,Eczema_02,Eczema
23,Endothelial cells,Smooth muscle cells,-0.12282197418622025,27,Eczema_02,Eczema
24,Endothelial cells,Suprabasal keratinocytes,-0.3698401063431832,8,Eczema_02,Eczema
25,Endothelial cells,T-cells,0.6619626720982035,74,Eczema_02,Eczema
26,Endothelial cells,Unknown,-0.5372279258995266,46,Eczema_02,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_02,Eczema
28,Fibroblasts,Macrophages,0.530076038645787,52,Eczema_02,Eczema
29,Fibroblasts,Melanocytes,1.672292060775407,47,Eczema_02,Eczema
30,Fibroblasts,Smooth muscle cells,-0.21597537669986877,76,Eczema_02,Eczema
31,Fibroblasts,Suprabasal keratinocytes,-0.11652599776578368,25,Eczema_02,Eczema
32,Fibroblasts,T-cells,-1.7815884167093903,172,Eczema_02,Eczema
33,Fibroblasts,Unknown,0.8314125674701054,149,Eczema_02,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_02,Eczema
35,Langerhans cells,Melanocytes,2.232364656347932,48,Eczema_02,Eczema
36,Langerhans cells,Smooth muscle cells,1.0821452965311686,83,Eczema_02,Eczema
37,Langerhans cells,Suprabasal keratinocytes,2.1966810124518625,35,Eczema_02,Eczema
38,Langerhans cells,T-cells,-1.0258288275828495,173,Eczema_02,Eczema
39,Langerhans cells,Unknown,-1.5939694509560633,117,Eczema_02,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_02,Eczema
41,Macrophages,Smooth muscle cells,1.778629080111351,69,Eczema_02,Eczema
42,Macrophages,Suprabasal keratinocytes,0.5563117290663332,21,Eczema_02,Eczema
43,Macrophages,T-cells,-1.2403983072241598,128,Eczema_02,Eczema
44,Macrophages,Unknown,-0.7408926281823269,95,Eczema_02,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_02,Eczema
46,Melanocytes,Suprabasal keratinocytes,1.974270649251128,51,Eczema_02,Eczema
47,Melanocytes,T-cells,0.3463698500737871,304,Eczema_02,Eczema
48,Melanocytes,Unknown,0.4792087288047529,221,Eczema_02,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_02,Eczema
50,Smooth muscle cells,T-cells,0.5813848528681239,103,Eczema_02,Eczema
51,Smooth muscle cells,Unknown,0.8879212829939026,77,Eczema_02,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_02,Eczema
53,Suprabasal keratinocytes,Unknown,-0.218633381784498,530,Eczema_02,Eczema
54,T-cells,Unknown,0.0,0,Eczema_02,Eczema
0,B-cells,Basal keratinocytes,0.0,0,PSO_04,Psoriasis
1,B-cells,Endothelial cells,-3.3522275781641944,84,PSO_04,Psoriasis
2,B-cells,Fibroblasts,1.0914027917245597,11,PSO_04,Psoriasis
3,B-cells,Langerhans cells,2.2173576688395102,28,PSO_04,Psoriasis
4,B-cells,Macrophages,1.4123132799333356,53,PSO_04,Psoriasis
5,B-cells,Melanocytes,-1.0881441091965867,10,PSO_04,Psoriasis
6,B-cells,Smooth muscle cells,1.1690494884855058,36,PSO_04,Psoriasis
7,B-cells,Suprabasal keratinocytes,0.2716877753251606,11,PSO_04,Psoriasis
8,B-cells,T-cells,-1.1007088753704628,79,PSO_04,Psoriasis
9,B-cells,Unknown,1.0782547364526167,78,PSO_04,Psoriasis
10,Basal keratinocytes,Endothelial cells,0.0,0,PSO_04,Psoriasis
11,Basal keratinocytes,Fibroblasts,-2.7623822664147637,39,PSO_04,Psoriasis
12,Basal keratinocytes,Langerhans cells,-3.041691859316866,107,PSO_04,Psoriasis
13,Basal keratinocytes,Macrophages,-3.2822587167603867,269,PSO_04,Psoriasis
14,Basal keratinocytes,Melanocytes,-2.19162728935235,82,PSO_04,Psoriasis
15,Basal keratinocytes,Smooth muscle cells,-7.238145761852993,124,PSO_04,Psoriasis
16,Basal keratinocytes,Suprabasal keratinocytes,-3.4972583933345325,48,PSO_04,Psoriasis
17,Basal keratinocytes,T-cells,-1.3202999216560998,618,PSO_04,Psoriasis
18,Basal keratinocytes,Unknown,-7.249657655088028,369,PSO_04,Psoriasis
19,Endothelial cells,Fibroblasts,0.0,0,PSO_04,Psoriasis
20,Endothelial cells,Langerhans cells,0.1585564540473823,10,PSO_04,Psoriasis
21,Endothelial cells,Macrophages,-0.033439846239584126,22,PSO_04,Psoriasis
22,Endothelial cells,Melanocytes,0.3453477962967444,8,PSO_04,Psoriasis
23,Endothelial cells,Smooth muscle cells,0.3250100373157902,16,PSO_04,Psoriasis
24,Endothelial cells,Suprabasal keratinocytes,1.7929017140512618,9,PSO_04,Psoriasis
25,Endothelial cells,T-cells,0.3238360726366605,46,PSO_04,Psoriasis
26,Endothelial cells,Unknown,1.18684620087175,41,PSO_04,Psoriasis
27,Fibroblasts,Langerhans cells,0.0,0,PSO_04,Psoriasis
28,Fibroblasts,Macrophages,0.019045193854893845,53,PSO_04,Psoriasis
29,Fibroblasts,Melanocytes,1.7255633691466015,24,PSO_04,Psoriasis
30,Fibroblasts,Smooth muscle cells,2.3199073009280067,49,PSO_04,Psoriasis
31,Fibroblasts,Suprabasal keratinocytes,-0.6859979402843899,10,PSO_04,Psoriasis
32,Fibroblasts,T-cells,-2.4820966421610753,85,PSO_04,Psoriasis
33,Fibroblasts,Unknown,1.9727383772295735,102,PSO_04,Psoriasis
34,Langerhans cells,Macrophages,0.0,0,PSO_04,Psoriasis
35,Langerhans cells,Melanocytes,-0.12230757338984093,38,PSO_04,Psoriasis
36,Langerhans cells,Smooth muscle cells,1.5984873848169894,97,PSO_04,Psoriasis
37,Langerhans cells,Suprabasal keratinocytes,2.147743976236165,39,PSO_04,Psoriasis
38,Langerhans cells,T-cells,1.843886831166443,271,PSO_04,Psoriasis
39,Langerhans cells,Unknown,-1.2735824014379376,177,PSO_04,Psoriasis
40,Macrophages,Melanocytes,0.0,0,PSO_04,Psoriasis
41,Macrophages,Smooth muscle cells,1.754458885326157,35,PSO_04,Psoriasis
42,Macrophages,Suprabasal keratinocytes,1.050022551820619,12,PSO_04,Psoriasis
43,Macrophages,T-cells,0.275319562574578,80,PSO_04,Psoriasis
44,Macrophages,Unknown,1.3243993818041095,71,PSO_04,Psoriasis
45,Melanocytes,Smooth muscle cells,0.0,0,PSO_04,Psoriasis
46,Melanocytes,Suprabasal keratinocytes,1.3959226595340064,25,PSO_04,Psoriasis
47,Melanocytes,T-cells,-0.09774281262209998,165,PSO_04,Psoriasis
48,Melanocytes,Unknown,1.4220265566419046,147,PSO_04,Psoriasis
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,PSO_04,Psoriasis
50,Smooth muscle cells,T-cells,0.1172249273927754,58,PSO_04,Psoriasis
51,Smooth muscle cells,Unknown,2.3825877872431067,60,PSO_04,Psoriasis
52,Suprabasal keratinocytes,T-cells,0.0,0,PSO_04,Psoriasis
53,Suprabasal keratinocytes,Unknown,-1.8226140484777944,360,PSO_04,Psoriasis
54,T-cells,Unknown,0.0,0,PSO_04,Psoriasis
